draw_id,index,is_signal,beta_draw,abs_beta_draw,lambda_draw,lambda2_draw,tau_draw,tau2_draw,c2_draw,eta_draw,base_scale_draw,kappa2_draw
694,10,0,-0.00980735425135932,0.00980735425135932,2.34627806958032,5.50502077979354,0.281220423187107,0.0790849264175358,10.686759875699,0,0.680180549945873,0.590104769773032
695,1,1,0.00355939882717313,0.00355939882717313,0.173887755561181,0.0302369515341049,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.00684241749608081,0.00683473987577158
695,2,1,0.0350512602113552,0.0350512602113552,1.43801269486306,2.06788051058733,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.340565463739001,0.33418995282173
695,3,1,0.0130202282369463,0.0130202282369463,0.111946764325539,0.0125320780429578,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.00292563577670489,0.00292456172043188
695,4,1,0.025992380226949,0.025992380226949,1.37357380632655,1.88670500142641,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.497241602880867,0.467853124748844
695,5,1,-0.0131182359404782,0.0131182359404782,1.81104185643371,3.27987260575485,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.912161259617174,0.78551377035819
695,6,0,0.0105537437899285,0.0105537437899285,0.656985579766436,0.43163005202104,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.64910852101251,0.594384186533901
695,7,0,0.00343808173477736,0.00343808173477736,0.0381082640883237,0.00145223979182542,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.00476274456539537,0.00475771435353924
695,8,0,0.0227329744685198,0.0227329744685198,0.752608629165616,0.566419748694548,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.254420135573975,0.237055185161509
695,9,0,-0.000849831836528838,0.000849831836528838,0.80356568482887,0.645717809834492,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.0784478911240614,0.0773812586008392
695,10,0,-0.00647083053392263,0.00647083053392263,0.553140965423795,0.305964927629968,0.224703545217042,0.0504916832331071,6.1109894151797,0,0.00581432895969118,0.00580850544488365
696,1,1,0.00877871229501084,0.00877871229501084,0.611460598635712,0.373884063683943,0.318710687507203,0.101576502331314,2.3152232673721,0,0.310893192278826,0.29723188347461
696,2,1,0.00920150171113233,0.00920150171113233,0.44888530713571,0.201498018962321,0.318710687507203,0.101576502331314,2.3152232673721,0,0.239831449055122,0.234079433754257
696,3,1,0.0142105369657045,0.0142105369657045,0.703245611318111,0.494554389838184,0.318710687507203,0.101576502331314,2.3152232673721,0,0.201740634312827,0.196965487075872
696,4,1,0.00757801598139624,0.00757801598139624,0.111642209556292,0.012463982954611,0.318710687507203,0.101576502331314,2.3152232673721,0,0.00192996632207144,0.00192965162843085
696,5,1,-0.00649238762828899,0.00649238762828899,0.0638028889234583,0.00407080863497916,0.318710687507203,0.101576502331314,2.3152232673721,0,0.00524606397921556,0.00524141088384277
