index,var,truth_label,value,model,model_truth
7,X7,Noise variable,37.53656631249899,Guided,Guided | Noise variable
8,X8,Noise variable,0.059263130317924406,Guided,Guided | Noise variable
9,X9,Noise variable,0.0546599288491981,Guided,Guided | Noise variable
10,X10,Noise variable,0.9993897113063092,Guided,Guided | Noise variable
1,X1,True variable,55.1465417154988,Guided,Guided | True variable
2,X2,True variable,15.895488309367648,Guided,Guided | True variable
3,X3,True variable,17982.88388869154,Guided,Guided | True variable
4,X4,True variable,60.39608282111139,Guided,Guided | True variable
5,X5,True variable,10.030752297037237,Guided,Guided | True variable
6,X6,Noise variable,0.4971335893237288,Guided,Guided | Noise variable
7,X7,Noise variable,7.861779010112293,Guided,Guided | Noise variable
8,X8,Noise variable,0.3645963451819412,Guided,Guided | Noise variable
9,X9,Noise variable,1.3955320542083527,Guided,Guided | Noise variable
10,X10,Noise variable,9.302720552536423,Guided,Guided | Noise variable
1,X1,True variable,180761.86789088172,Guided,Guided | True variable
2,X2,True variable,49.48945721004371,Guided,Guided | True variable
3,X3,True variable,1425.7187102035589,Guided,Guided | True variable
4,X4,True variable,73.21779299192487,Guided,Guided | True variable
5,X5,True variable,26.102208908796232,Guided,Guided | True variable
6,X6,Noise variable,754.4596377828087,Guided,Guided | Noise variable
7,X7,Noise variable,39.90833603759603,Guided,Guided | Noise variable
8,X8,Noise variable,0.9780613691626429,Guided,Guided | Noise variable
9,X9,Noise variable,77.80866307383744,Guided,Guided | Noise variable
10,X10,Noise variable,0.008081146298756994,Guided,Guided | Noise variable
1,X1,True variable,86.08660685724851,Guided,Guided | True variable
2,X2,True variable,21.090519495721004,Guided,Guided | True variable
3,X3,True variable,30.19354102709842,Guided,Guided | True variable
4,X4,True variable,12.041965989043819,Guided,Guided | True variable
5,X5,True variable,32.95369075842175,Guided,Guided | True variable
6,X6,Noise variable,1.311488777301114,Guided,Guided | Noise variable
7,X7,Noise variable,0.11737707366669184,Guided,Guided | Noise variable
8,X8,Noise variable,0.33708460746174945,Guided,Guided | Noise variable
9,X9,Noise variable,0.5572300575830962,Guided,Guided | Noise variable
10,X10,Noise variable,0.04832277872109083,Guided,Guided | Noise variable
1,X1,True variable,0.9256835410276751,Guided,Guided | True variable
2,X2,True variable,5.486983459606322e-5,Guided,Guided | True variable
3,X3,True variable,2.9375659370950733,Guided,Guided | True variable
4,X4,True variable,0.09050041460197007,Guided,Guided | True variable
5,X5,True variable,2.2042073223320084,Guided,Guided | True variable
6,X6,Noise variable,2.1542839685995846e-5,Guided,Guided | Noise variable
7,X7,Noise variable,0.2776128326277428,Guided,Guided | Noise variable
8,X8,Noise variable,0.0640261827153076,Guided,Guided | Noise variable
9,X9,Noise variable,0.06556280130264126,Guided,Guided | Noise variable
10,X10,Noise variable,0.0021412815884132275,Guided,Guided | Noise variable
1,X1,True variable,0.7394702060937334,Guided,Guided | True variable
2,X2,True variable,231.4073575103837,Guided,Guided | True variable
3,X3,True variable,21.530941189868127,Guided,Guided | True variable
4,X4,True variable,0.5702745884896384,Guided,Guided | True variable
5,X5,True variable,1.0640699080473677,Guided,Guided | True variable
6,X6,Noise variable,7.890455060142298e-5,Guided,Guided | Noise variable
7,X7,Noise variable,1.6290538199831948e-4,Guided,Guided | Noise variable
8,X8,Noise variable,0.006173405949719065,Guided,Guided | Noise variable
9,X9,Noise variable,0.003793287427841806,Guided,Guided | Noise variable
10,X10,Noise variable,0.0013212537452906438,Guided,Guided | Noise variable
1,X1,True variable,0.030764541229977235,Guided,Guided | True variable
2,X2,True variable,3.3846764960202993,Guided,Guided | True variable
3,X3,True variable,0.6828255234076092,Guided,Guided | True variable
4,X4,True variable,21.090494461973346,Guided,Guided | True variable
5,X5,True variable,4.949307512443158,Guided,Guided | True variable
6,X6,Noise variable,0.6569429745222488,Guided,Guided | Noise variable
7,X7,Noise variable,0.009625680626473088,Guided,Guided | Noise variable
8,X8,Noise variable,3.86708386262461e-4,Guided,Guided | Noise variable
9,X9,Noise variable,6.013029861247889e-4,Guided,Guided | Noise variable
10,X10,Noise variable,0.0018949379958097042,Guided,Guided | Noise variable
1,X1,True variable,1.621274644481519,Guided,Guided | True variable
2,X2,True variable,0.6072809743214825,Guided,Guided | True variable
3,X3,True variable,0.04212627997679808,Guided,Guided | True variable
4,X4,True variable,1.7744945186825734,Guided,Guided | True variable
5,X5,True variable,0.6816329237691655,Guided,Guided | True variable
6,X6,Noise variable,0.005379861342617565,Guided,Guided | Noise variable
7,X7,Noise variable,0.07310845225788372,Guided,Guided | Noise variable
8,X8,Noise variable,0.03125080813228137,Guided,Guided | Noise variable
9,X9,Noise variable,0.48620957685823074,Guided,Guided | Noise variable
10,X10,Noise variable,0.07969739734441415,Guided,Guided | Noise variable
1,X1,True variable,0.3984368338595609,Guided,Guided | True variable
2,X2,True variable,1.4513056785348053,Guided,Guided | True variable
3,X3,True variable,0.1711665471455266,Guided,Guided | True variable
4,X4,True variable,0.18149663304918734,Guided,Guided | True variable
5,X5,True variable,0.0454710564471916,Guided,Guided | True variable
6,X6,Noise variable,0.4788460840748371,Guided,Guided | Noise variable
7,X7,Noise variable,0.03064407803923931,Guided,Guided | Noise variable
8,X8,Noise variable,0.020856547231992328,Guided,Guided | Noise variable
9,X9,Noise variable,0.018552152235436298,Guided,Guided | Noise variable
10,X10,Noise variable,0.05160346208020767,Guided,Guided | Noise variable
1,X1,True variable,1.7029800223269202e-4,Guided,Guided | True variable
2,X2,True variable,0.22365047630099824,Guided,Guided | True variable
3,X3,True variable,1.4666300483380637e-4,Guided,Guided | True variable
4,X4,True variable,11.427381115290498,Guided,Guided | True variable
5,X5,True variable,8.502448890093941,Guided,Guided | True variable
6,X6,Noise variable,0.29871980800514186,Guided,Guided | Noise variable
7,X7,Noise variable,0.021720514256131015,Guided,Guided | Noise variable
8,X8,Noise variable,0.005126543628058365,Guided,Guided | Noise variable
9,X9,Noise variable,0.24582320049069384,Guided,Guided | Noise variable
10,X10,Noise variable,8.581188012345632e-5,Guided,Guided | Noise variable
1,X1,True variable,42.229498368123856,Guided,Guided | True variable
2,X2,True variable,28.648240043896507,Guided,Guided | True variable
3,X3,True variable,2.3698882533717788e-4,Guided,Guided | True variable
4,X4,True variable,0.92241540235808,Guided,Guided | True variable
5,X5,True variable,0.01370483615593006,Guided,Guided | True variable
6,X6,Noise variable,0.006203400344272689,Guided,Guided | Noise variable
7,X7,Noise variable,2.822616595439294,Guided,Guided | Noise variable
8,X8,Noise variable,0.0035415821603546472,Guided,Guided | Noise variable
9,X9,Noise variable,0.004793849861870965,Guided,Guided | Noise variable
10,X10,Noise variable,0.004853598559404578,Guided,Guided | Noise variable
1,X1,True variable,2.04385479183011,Guided,Guided | True variable
2,X2,True variable,41.81575202704288,Guided,Guided | True variable
3,X3,True variable,0.2596724329934111,Guided,Guided | True variable
4,X4,True variable,0.03149549104390168,Guided,Guided | True variable
5,X5,True variable,0.7823435320217001,Guided,Guided | True variable
6,X6,Noise variable,0.02268625336566185,Guided,Guided | Noise variable
7,X7,Noise variable,0.31715093255111065,Guided,Guided | Noise variable
8,X8,Noise variable,0.009255526745717581,Guided,Guided | Noise variable
9,X9,Noise variable,0.21897491059328653,Guided,Guided | Noise variable
10,X10,Noise variable,0.09764447451101632,Guided,Guided | Noise variable
1,X1,True variable,0.7400113755490914,Guided,Guided | True variable
2,X2,True variable,110.64482937925278,Guided,Guided | True variable
3,X3,True variable,0.00978250433059942,Guided,Guided | True variable
4,X4,True variable,1.5437381476287133,Guided,Guided | True variable
5,X5,True variable,0.26394551664826027,Guided,Guided | True variable
6,X6,Noise variable,5.558934905100308e-4,Guided,Guided | Noise variable
7,X7,Noise variable,0.1418324423011994,Guided,Guided | Noise variable
8,X8,Noise variable,0.016210400837535104,Guided,Guided | Noise variable
9,X9,Noise variable,1.9857692577197765,Guided,Guided | Noise variable
10,X10,Noise variable,1.694797189234384e-4,Guided,Guided | Noise variable
1,X1,True variable,114.58754755967905,Guided,Guided | True variable
2,X2,True variable,0.7776123174072449,Guided,Guided | True variable
3,X3,True variable,0.32082444709203917,Guided,Guided | True variable
4,X4,True variable,1.9979525116967904,Guided,Guided | True variable
5,X5,True variable,1.3574814541764528,Guided,Guided | True variable
6,X6,Noise variable,0.055526887059566384,Guided,Guided | Noise variable
7,X7,Noise variable,0.11075200744075782,Guided,Guided | Noise variable
8,X8,Noise variable,0.031575677560878285,Guided,Guided | Noise variable
9,X9,Noise variable,1.7150270245493286,Guided,Guided | Noise variable
10,X10,Noise variable,0.008783517921604846,Guided,Guided | Noise variable
1,X1,True variable,81.88093633979948,Guided,Guided | True variable
2,X2,True variable,8.49764324406673,Guided,Guided | True variable
3,X3,True variable,3.824934001613422,Guided,Guided | True variable
4,X4,True variable,7.370550422894807,Guided,Guided | True variable
5,X5,True variable,83.07210068029956,Guided,Guided | True variable
6,X6,Noise variable,0.02421549224475079,Guided,Guided | Noise variable
7,X7,Noise variable,0.19175756954215806,Guided,Guided | Noise variable
8,X8,Noise variable,7.77167718110939e-4,Guided,Guided | Noise variable
9,X9,Noise variable,0.15734538943414442,Guided,Guided | Noise variable
10,X10,Noise variable,0.0020415390209281292,Guided,Guided | Noise variable
1,X1,True variable,0.3064076098420956,Guided,Guided | True variable
2,X2,True variable,374.1819440800488,Guided,Guided | True variable
3,X3,True variable,0.19970852499553332,Guided,Guided | True variable
4,X4,True variable,0.0031547313767599033,Guided,Guided | True variable
5,X5,True variable,1.2733017983363442,Guided,Guided | True variable
6,X6,Noise variable,0.0020045210633779197,Guided,Guided | Noise variable
7,X7,Noise variable,0.0067957002634911785,Guided,Guided | Noise variable
8,X8,Noise variable,0.13180058636945688,Guided,Guided | Noise variable
9,X9,Noise variable,0.05033143707589222,Guided,Guided | Noise variable
10,X10,Noise variable,0.004490050912185355,Guided,Guided | Noise variable
1,X1,True variable,0.5172990094510301,Guided,Guided | True variable
2,X2,True variable,12.743230661196748,Guided,Guided | True variable
3,X3,True variable,0.26318136166118983,Guided,Guided | True variable
4,X4,True variable,1.092705600886211,Guided,Guided | True variable
5,X5,True variable,0.963707069067468,Guided,Guided | True variable
6,X6,Noise variable,0.2379724917834809,Guided,Guided | Noise variable
7,X7,Noise variable,0.002309196356989894,Guided,Guided | Noise variable
8,X8,Noise variable,0.06132882287542909,Guided,Guided | Noise variable
9,X9,Noise variable,0.011704155125427839,Guided,Guided | Noise variable
10,X10,Noise variable,0.02862844662408208,Guided,Guided | Noise variable
1,X1,True variable,0.029021556944237564,Guided,Guided | True variable
2,X2,True variable,1.0967715347758382,Guided,Guided | True variable
3,X3,True variable,0.09823074636012172,Guided,Guided | True variable
4,X4,True variable,1.6315840870253207,Guided,Guided | True variable
5,X5,True variable,21.46535234034,Guided,Guided | True variable
6,X6,Noise variable,0.006089842330028513,Guided,Guided | Noise variable
7,X7,Noise variable,0.026301997649464084,Guided,Guided | Noise variable
8,X8,Noise variable,0.19100664584954816,Guided,Guided | Noise variable
9,X9,Noise variable,0.04935420443685905,Guided,Guided | Noise variable
10,X10,Noise variable,7.866202492158833e-4,Guided,Guided | Noise variable
1,X1,True variable,9.338470691656193,Guided,Guided | True variable
2,X2,True variable,0.5219240164305736,Guided,Guided | True variable
3,X3,True variable,0.8034256023064481,Guided,Guided | True variable
4,X4,True variable,0.0661760328134191,Guided,Guided | True variable
5,X5,True variable,0.002470107715994499,Guided,Guided | True variable
6,X6,Noise variable,0.08138792506923472,Guided,Guided | Noise variable
7,X7,Noise variable,0.15853133307392497,Guided,Guided | Noise variable
8,X8,Noise variable,0.5311499880345217,Guided,Guided | Noise variable
9,X9,Noise variable,0.6364392708054553,Guided,Guided | Noise variable
10,X10,Noise variable,8.623389617914584e-4,Guided,Guided | Noise variable
1,X1,True variable,4.7601451996729205,Guided,Guided | True variable
2,X2,True variable,0.9935117709252013,Guided,Guided | True variable
3,X3,True variable,0.5336583298461703,Guided,Guided | True variable
4,X4,True variable,6.371609478696526,Guided,Guided | True variable
5,X5,True variable,0.3769744911408852,Guided,Guided | True variable
6,X6,Noise variable,0.06007756445878969,Guided,Guided | Noise variable
7,X7,Noise variable,0.004103168000855685,Guided,Guided | Noise variable
8,X8,Noise variable,0.019781358815569455,Guided,Guided | Noise variable
9,X9,Noise variable,4.562583453581872,Guided,Guided | Noise variable
10,X10,Noise variable,0.008578784631505867,Guided,Guided | Noise variable
1,X1,True variable,0.33590342621931923,Guided,Guided | True variable
2,X2,True variable,0.20134676051871658,Guided,Guided | True variable
3,X3,True variable,0.559381775470199,Guided,Guided | True variable
4,X4,True variable,0.41939699234599753,Guided,Guided | True variable
5,X5,True variable,0.4937491773807616,Guided,Guided | True variable
6,X6,Noise variable,0.00171987459525191,Guided,Guided | Noise variable
7,X7,Noise variable,0.008980793702116881,Guided,Guided | Noise variable
8,X8,Noise variable,0.025338935998003697,Guided,Guided | Noise variable
9,X9,Noise variable,0.04805562091749729,Guided,Guided | Noise variable
10,X10,Noise variable,0.004636902108317683,Guided,Guided | Noise variable
1,X1,True variable,0.8703886082005923,Guided,Guided | True variable
2,X2,True variable,0.07031056924841268,Guided,Guided | True variable
3,X3,True variable,0.018109414656489093,Guided,Guided | True variable
4,X4,True variable,0.6948863535665029,Guided,Guided | True variable
5,X5,True variable,0.6347371802195783,Guided,Guided | True variable
6,X6,Noise variable,0.003651479744372367,Guided,Guided | Noise variable
7,X7,Noise variable,0.050861873031577944,Guided,Guided | Noise variable
8,X8,Noise variable,0.08915608609869939,Guided,Guided | Noise variable
9,X9,Noise variable,0.8233982345760781,Guided,Guided | Noise variable
10,X10,Noise variable,0.06615237633959438,Guided,Guided | Noise variable
1,X1,True variable,0.12519617675773356,Guided,Guided | True variable
2,X2,True variable,11.914315943562663,Guided,Guided | True variable
3,X3,True variable,410.4439895284641,Guided,Guided | True variable
4,X4,True variable,14.628549191872848,Guided,Guided | True variable
5,X5,True variable,0.09727696152749651,Guided,Guided | True variable
6,X6,Noise variable,0.08247138732506536,Guided,Guided | Noise variable
7,X7,Noise variable,1.0044411509802949,Guided,Guided | Noise variable
8,X8,Noise variable,0.8737513632313887,Guided,Guided | Noise variable
9,X9,Noise variable,0.05885360088490391,Guided,Guided | Noise variable
10,X10,Noise variable,0.012078402984673157,Guided,Guided | Noise variable
1,X1,True variable,0.6813395189015793,Guided,Guided | True variable
2,X2,True variable,0.6167100018101055,Guided,Guided | True variable
3,X3,True variable,0.22183329862428722,Guided,Guided | True variable
4,X4,True variable,0.10976317425778773,Guided,Guided | True variable
5,X5,True variable,4345.2398724339,Guided,Guided | True variable
6,X6,Noise variable,0.019016668105298732,Guided,Guided | Noise variable
7,X7,Noise variable,0.283702217548541,Guided,Guided | Noise variable
8,X8,Noise variable,0.06345720154237727,Guided,Guided | Noise variable
9,X9,Noise variable,1.84846450156576,Guided,Guided | Noise variable
10,X10,Noise variable,0.0011843179114306701,Guided,Guided | Noise variable
1,X1,True variable,19.338364048146882,Guided,Guided | True variable
2,X2,True variable,9.73754677807382,Guided,Guided | True variable
3,X3,True variable,1.7734167126470741,Guided,Guided | True variable
4,X4,True variable,0.6036406633558699,Guided,Guided | True variable
5,X5,True variable,2.1088293769419133,Guided,Guided | True variable
6,X6,Noise variable,7.454412627378447e-4,Guided,Guided | Noise variable
7,X7,Noise variable,2.4623749372354085,Guided,Guided | Noise variable
8,X8,Noise variable,0.2974932290137431,Guided,Guided | Noise variable
9,X9,Noise variable,0.19888704941637383,Guided,Guided | Noise variable
10,X10,Noise variable,8.511285146865555e-4,Guided,Guided | Noise variable
1,X1,True variable,1.0316136612682085,Guided,Guided | True variable
2,X2,True variable,6.246226736961346,Guided,Guided | True variable
3,X3,True variable,0.07441122146320095,Guided,Guided | True variable
4,X4,True variable,1.1050350220254825,Guided,Guided | True variable
5,X5,True variable,0.1973408328034712,Guided,Guided | True variable
6,X6,Noise variable,0.02420704103349783,Guided,Guided | Noise variable
7,X7,Noise variable,1.9950367840262941,Guided,Guided | Noise variable
8,X8,Noise variable,5.591924746935778e-4,Guided,Guided | Noise variable
9,X9,Noise variable,0.3778784833431221,Guided,Guided | Noise variable
10,X10,Noise variable,0.007296112584480926,Guided,Guided | Noise variable
1,X1,True variable,1.2532737430196275,Guided,Guided | True variable
2,X2,True variable,0.004188618245807976,Guided,Guided | True variable
3,X3,True variable,8.8406715364423345,Guided,Guided | True variable
4,X4,True variable,2.383524078136135,Guided,Guided | True variable
5,X5,True variable,203.1345337541013,Guided,Guided | True variable
6,X6,Noise variable,0.23914633593888598,Guided,Guided | Noise variable
7,X7,Noise variable,0.2565953611333344,Guided,Guided | Noise variable
8,X8,Noise variable,0.10456588634079451,Guided,Guided | Noise variable
9,X9,Noise variable,3.8896158980285662,Guided,Guided | Noise variable
10,X10,Noise variable,2.7254607046801025e-4,Guided,Guided | Noise variable
1,X1,True variable,0.12629536687330548,Guided,Guided | True variable
2,X2,True variable,0.2576906191024993,Guided,Guided | True variable
3,X3,True variable,4.432169543057438,Guided,Guided | True variable
4,X4,True variable,3.2835198701285657,Guided,Guided | True variable
5,X5,True variable,0.17113410202500987,Guided,Guided | True variable
6,X6,Noise variable,0.02262495056436333,Guided,Guided | Noise variable
7,X7,Noise variable,0.5615694521631792,Guided,Guided | Noise variable
8,X8,Noise variable,7.5229483411290925,Guided,Guided | Noise variable
9,X9,Noise variable,0.028270084227922616,Guided,Guided | Noise variable
10,X10,Noise variable,0.008496524301565188,Guided,Guided | Noise variable
1,X1,True variable,242.05187489483532,Guided,Guided | True variable
2,X2,True variable,3.390038381462405,Guided,Guided | True variable
3,X3,True variable,131.40800692478015,Guided,Guided | True variable
4,X4,True variable,0.8995514510628113,Guided,Guided | True variable
5,X5,True variable,0.037273725072671356,Guided,Guided | True variable
6,X6,Noise variable,0.00850055425132724,Guided,Guided | Noise variable
7,X7,Noise variable,0.012157052338727044,Guided,Guided | Noise variable
8,X8,Noise variable,1.8379052562743683,Guided,Guided | Noise variable
9,X9,Noise variable,0.12437128825334023,Guided,Guided | Noise variable
10,X10,Noise variable,6.13482929565161e-4,Guided,Guided | Noise variable
1,X1,True variable,2.977011734238261,Guided,Guided | True variable
2,X2,True variable,105.93084639461186,Guided,Guided | True variable
3,X3,True variable,1.2814436505036235,Guided,Guided | True variable
4,X4,True variable,33.04756710831285,Guided,Guided | True variable
5,X5,True variable,0.08760333521306819,Guided,Guided | True variable
6,X6,Noise variable,0.025630175370347386,Guided,Guided | Noise variable
7,X7,Noise variable,7.36372426628829e-4,Guided,Guided | Noise variable
8,X8,Noise variable,0.12504209168707944,Guided,Guided | Noise variable
9,X9,Noise variable,0.16817969201691577,Guided,Guided | Noise variable
10,X10,Noise variable,0.03671053708318607,Guided,Guided | Noise variable
1,X1,True variable,1.803247566201325,Guided,Guided | True variable
2,X2,True variable,0.9509165570512187,Guided,Guided | True variable
3,X3,True variable,1.0363170259046537,Guided,Guided | True variable
4,X4,True variable,1.092362477928653,Guided,Guided | True variable
5,X5,True variable,0.013285587046752442,Guided,Guided | True variable
6,X6,Noise variable,0.3128751482026942,Guided,Guided | Noise variable
7,X7,Noise variable,0.09223270865243391,Guided,Guided | Noise variable
8,X8,Noise variable,0.12053115513933679,Guided,Guided | Noise variable
9,X9,Noise variable,0.268110610991798,Guided,Guided | Noise variable
10,X10,Noise variable,0.003638185334306594,Guided,Guided | Noise variable
1,X1,True variable,0.008906004812938061,Guided,Guided | True variable
2,X2,True variable,0.8406634913780792,Guided,Guided | True variable
3,X3,True variable,8.46893191998889,Guided,Guided | True variable
4,X4,True variable,0.01789813872654952,Guided,Guided | True variable
5,X5,True variable,0.21375622723237625,Guided,Guided | True variable
6,X6,Noise variable,4.641242127801308,Guided,Guided | Noise variable
7,X7,Noise variable,0.16484520104319483,Guided,Guided | Noise variable
8,X8,Noise variable,0.4980704397630008,Guided,Guided | Noise variable
9,X9,Noise variable,26.456456522619902,Guided,Guided | Noise variable
10,X10,Noise variable,0.26679606111197157,Guided,Guided | Noise variable
1,X1,True variable,1.4789075399186087,Guided,Guided | True variable
2,X2,True variable,0.33504114818767977,Guided,Guided | True variable
3,X3,True variable,2.083268411716588,Guided,Guided | True variable
4,X4,True variable,0.9893532374434237,Guided,Guided | True variable
5,X5,True variable,17.322713496991348,Guided,Guided | True variable
6,X6,Noise variable,0.05649953787605279,Guided,Guided | Noise variable
7,X7,Noise variable,0.08260478819286812,Guided,Guided | Noise variable
8,X8,Noise variable,0.08208535281157243,Guided,Guided | Noise variable
9,X9,Noise variable,0.7588832094773189,Guided,Guided | Noise variable
10,X10,Noise variable,0.102939344236223,Guided,Guided | Noise variable
1,X1,True variable,1.4029167635309645,Guided,Guided | True variable
2,X2,True variable,4.621533439725574,Guided,Guided | True variable
3,X3,True variable,0.3710710121675991,Guided,Guided | True variable
4,X4,True variable,6.398128329902594,Guided,Guided | True variable
5,X5,True variable,7476.447484553433,Guided,Guided | True variable
6,X6,Noise variable,0.00862274271155632,Guided,Guided | Noise variable
7,X7,Noise variable,0.2515233554151971,Guided,Guided | Noise variable
8,X8,Noise variable,5.57918404654648e-5,Guided,Guided | Noise variable
9,X9,Noise variable,0.0819680411281506,Guided,Guided | Noise variable
10,X10,Noise variable,0.07253094048851773,Guided,Guided | Noise variable
1,X1,True variable,0.550556526401819,Guided,Guided | True variable
2,X2,True variable,0.6868748628286131,Guided,Guided | True variable
3,X3,True variable,1.2322451838955544,Guided,Guided | True variable
4,X4,True variable,83.77911486223284,Guided,Guided | True variable
5,X5,True variable,12.703546451781472,Guided,Guided | True variable
6,X6,Noise variable,0.38128893611641224,Guided,Guided | Noise variable
7,X7,Noise variable,0.0037066269329126883,Guided,Guided | Noise variable
8,X8,Noise variable,0.4895040406014603,Guided,Guided | Noise variable
9,X9,Noise variable,0.5741760530785596,Guided,Guided | Noise variable
10,X10,Noise variable,0.0035776083373791935,Guided,Guided | Noise variable
1,X1,True variable,6.178592197968687,Guided,Guided | True variable
2,X2,True variable,0.2873228673915393,Guided,Guided | True variable
3,X3,True variable,0.13179235283691293,Guided,Guided | True variable
4,X4,True variable,1.538971931760892,Guided,Guided | True variable
5,X5,True variable,3.049779527017806,Guided,Guided | True variable
6,X6,Noise variable,0.0650050268208807,Guided,Guided | Noise variable
7,X7,Noise variable,0.2888538561097601,Guided,Guided | Noise variable
8,X8,Noise variable,0.02444543262792736,Guided,Guided | Noise variable
9,X9,Noise variable,0.035079381204341634,Guided,Guided | Noise variable
10,X10,Noise variable,2.3646231902912967e-4,Guided,Guided | Noise variable
1,X1,True variable,1.589222508872407,Guided,Guided | True variable
2,X2,True variable,0.12627697391241283,Guided,Guided | True variable
3,X3,True variable,0.15996968217199178,Guided,Guided | True variable
4,X4,True variable,12.938688765027592,Guided,Guided | True variable
5,X5,True variable,1.0353409284050475e-4,Guided,Guided | True variable
6,X6,Noise variable,0.03646885316257435,Guided,Guided | Noise variable
7,X7,Noise variable,0.28078026386910043,Guided,Guided | Noise variable
8,X8,Noise variable,0.2787712731799165,Guided,Guided | Noise variable
9,X9,Noise variable,0.195543843313634,Guided,Guided | Noise variable
10,X10,Noise variable,0.02664588685201602,Guided,Guided | Noise variable
1,X1,True variable,2.7020534820736646e-5,Guided,Guided | True variable
2,X2,True variable,0.0018358236734665307,Guided,Guided | True variable
3,X3,True variable,0.005165514774377753,Guided,Guided | True variable
4,X4,True variable,0.7115730849624976,Guided,Guided | True variable
5,X5,True variable,0.5182696256864393,Guided,Guided | True variable
6,X6,Noise variable,0.004849682771651037,Guided,Guided | Noise variable
7,X7,Noise variable,6.893077662868673e-4,Guided,Guided | Noise variable
8,X8,Noise variable,0.06753658795246421,Guided,Guided | Noise variable
9,X9,Noise variable,0.04927933346176445,Guided,Guided | Noise variable
10,X10,Noise variable,0.2723218628852439,Guided,Guided | Noise variable
1,X1,True variable,7.749644893362929,Guided,Guided | True variable
2,X2,True variable,3.7671691381907695,Guided,Guided | True variable
3,X3,True variable,0.031862196573734215,Guided,Guided | True variable
4,X4,True variable,11.415364993221715,Guided,Guided | True variable
5,X5,True variable,0.47960471614661904,Guided,Guided | True variable
6,X6,Noise variable,0.1312284958875587,Guided,Guided | Noise variable
7,X7,Noise variable,0.16703821922617482,Guided,Guided | Noise variable
8,X8,Noise variable,0.03972144261925421,Guided,Guided | Noise variable
9,X9,Noise variable,1.005753037963157,Guided,Guided | Noise variable
10,X10,Noise variable,1.7313781597230346e-5,Guided,Guided | Noise variable
1,X1,True variable,26.906123235003907,Guided,Guided | True variable
2,X2,True variable,0.33425827153284027,Guided,Guided | True variable
3,X3,True variable,0.0020339856538678135,Guided,Guided | True variable
4,X4,True variable,0.02411649340033081,Guided,Guided | True variable
5,X5,True variable,0.7479492444215475,Guided,Guided | True variable
6,X6,Noise variable,23.50072875051295,Guided,Guided | Noise variable
7,X7,Noise variable,0.482592749078973,Guided,Guided | Noise variable
8,X8,Noise variable,0.20843805384764588,Guided,Guided | Noise variable
9,X9,Noise variable,0.45538991975868215,Guided,Guided | Noise variable
10,X10,Noise variable,0.4219910446838127,Guided,Guided | Noise variable
1,X1,True variable,0.23495168134478878,Guided,Guided | True variable
2,X2,True variable,50.36390475368336,Guided,Guided | True variable
3,X3,True variable,8.555913383885337e-4,Guided,Guided | True variable
4,X4,True variable,0.02809793060647467,Guided,Guided | True variable
5,X5,True variable,0.1434707500425277,Guided,Guided | True variable
6,X6,Noise variable,1.9725617166637897,Guided,Guided | Noise variable
7,X7,Noise variable,0.33271125908920246,Guided,Guided | Noise variable
8,X8,Noise variable,0.00421860482022432,Guided,Guided | Noise variable
9,X9,Noise variable,0.8105930418164202,Guided,Guided | Noise variable
10,X10,Noise variable,1.878083851012067e-4,Guided,Guided | Noise variable
1,X1,True variable,0.11561695301500678,Guided,Guided | True variable
2,X2,True variable,9.801123235228836,Guided,Guided | True variable
3,X3,True variable,5.1889224660632225,Guided,Guided | True variable
4,X4,True variable,1.33337850602636,Guided,Guided | True variable
5,X5,True variable,0.03832933816001815,Guided,Guided | True variable
6,X6,Noise variable,2.9072102379328135e-7,Guided,Guided | Noise variable
7,X7,Noise variable,0.027885709577080108,Guided,Guided | Noise variable
8,X8,Noise variable,5.467943895686246e-4,Guided,Guided | Noise variable
9,X9,Noise variable,0.7981420862089385,Guided,Guided | Noise variable
10,X10,Noise variable,0.0015158853699678196,Guided,Guided | Noise variable
1,X1,True variable,172.46439655820492,Guided,Guided | True variable
2,X2,True variable,161.11564132403163,Guided,Guided | True variable
3,X3,True variable,5.860307482263124,Guided,Guided | True variable
4,X4,True variable,140.8103132813303,Guided,Guided | True variable
5,X5,True variable,0.4958999332451064,Guided,Guided | True variable
6,X6,Noise variable,0.023374398564009413,Guided,Guided | Noise variable
7,X7,Noise variable,0.1519169249125628,Guided,Guided | Noise variable
8,X8,Noise variable,0.05499024652868471,Guided,Guided | Noise variable
9,X9,Noise variable,0.05191856277919563,Guided,Guided | Noise variable
10,X10,Noise variable,1.630644602933081e-4,Guided,Guided | Noise variable
1,X1,True variable,38.5088218564944,Guided,Guided | True variable
2,X2,True variable,120.71420036397569,Guided,Guided | True variable
3,X3,True variable,0.19753459143586038,Guided,Guided | True variable
4,X4,True variable,7.068970793546278,Guided,Guided | True variable
5,X5,True variable,2.1967595507612776,Guided,Guided | True variable
6,X6,Noise variable,0.0010735716952380925,Guided,Guided | Noise variable
7,X7,Noise variable,0.027452174273936217,Guided,Guided | Noise variable
8,X8,Noise variable,0.013089633711975072,Guided,Guided | Noise variable
9,X9,Noise variable,6.147673039042578,Guided,Guided | Noise variable
10,X10,Noise variable,4.066736159312735e-4,Guided,Guided | Noise variable
1,X1,True variable,0.4057641378173043,Guided,Guided | True variable
2,X2,True variable,1.414256120478923,Guided,Guided | True variable
3,X3,True variable,6.059495498038557,Guided,Guided | True variable
