sigma2,tau,c2,eta,active_size
0.454941458967573,0.0262552845785102,6.15796391987667,1.19781683117798e-06,552
0.454709215388114,0.0262287411168467,10.4456370277376,7.74496207754778e-07,548
0.455084890271211,0.0261797204274142,5.61449836415134,3.77320699306525e-07,551
0.450409362169149,0.02622351664694,6.64950640442111,2.25822602063081e-07,557
0.448805739550599,0.0261435795060266,10.6088731955425,7.38874027298299e-07,543
0.446198589388467,0.0262488362806728,8.62712043949517,4.00778962042485e-07,548
0.446674111835364,0.0261748546010021,8.00083963160587,1.40518856021813e-06,547
0.44326003119637,0.0262198776673725,8.48886609448999,3.30329582636876e-07,553
0.437169353033461,0.0263565107048578,7.69149685189322,7.33827439053474e-08,544
0.432558802435163,0.0263372223515933,4.21561041347125,2.00864943857405e-06,553
0.427378053702956,0.0263260803969694,5.26829558736963,8.81346950057184e-07,555
0.425393283079412,0.0262040436993598,9.69971487067784,1.83376878816359e-07,549
0.424414343639143,0.0261208321150217,6.95738843772875,1.14541002665693e-06,560
0.420609663610752,0.0262037095269749,7.11432197735768,2.26776979804757e-07,549
0.417955217385124,0.0262237167321737,10.0408408566501,5.08836188313845e-07,554
