obs_id,y_raw,yhat_raw,residual
276,3,-5.154505473501153,8.154505473501153
277,9,28.317662119602456,-19.317662119602456
278,72,76.78733495752482,-4.78733495752482
279,9,17.261875022396847,-8.261875022396847
280,9,25.6054478593245,-16.6054478593245
281,3,14.068886448811721,-11.068886448811721
282,3,8.668729454014112,-5.668729454014112
283,72,65.9849260744655,6.0150739255344945
284,72,67.44134341012139,4.558656589878609
285,72,69.1924917508365,2.8075082491635044
286,72,67.62762082770473,4.372379172295268
287,9,22.103441676875683,-13.103441676875683
288,9,22.19982458999766,-13.199824589997661
289,9,29.32453258635568,-20.32453258635568
290,9,14.368777226651211,-5.368777226651211
291,9,23.495790023780163,-14.495790023780163
292,9,11.737653545080043,-2.737653545080043
293,9,23.489530544318143,-14.489530544318143
294,48,52.15152999320524,-4.151529993205237
295,48,51.73800143802916,-3.7380014380291584
296,72,58.18518615804492,13.814813841955079
297,9,15.837734078779192,-6.837734078779192
298,48,36.44785498614266,11.552145013857341
299,72,52.6700320079937,19.329967992006303
300,72,58.80632044160723,13.193679558392773
301,48,42.493159185697095,5.506840814302905
302,9,10.746345355548105,-1.7463453555481045
303,48,47.679795088303,0.3202049116969974
304,9,21.3509282031239,-12.3509282031239
305,72,74.91965116228425,-2.9196511622842536
306,3,-1.681794989131994,4.681794989131994
307,3,12.634139778729807,-9.634139778729807
308,9,17.081202006470033,-8.081202006470033
309,72,59.16221729040205,12.837782709597953
310,3,5.809652863550518,-2.809652863550518
311,72,45.645777905448284,26.354222094551716
312,9,17.901405846051922,-8.901405846051922
313,48,51.465588809176296,-3.465588809176296
314,9,16.893799470125654,-7.8937994701256535
315,72,71.38879946107137,0.6112005389286281
316,72,74.086352309512165,-2.086352309512165
317,9,10.807352923979174,-1.807352923979174
318,48,63.49243757669008,-15.49243757669008
319,48,50.001383318769506,-2.0013833187695056
320,48,44.40646365590353,3.5935363440964707
321,48,51.22931944989069,-3.2293194498906885
322,9,19.953067048542927,-10.953067048542927
323,3,-5.879070755118157,8.879070755118157
324,48,50.585744502128875,-2.5857445021288754
325,9,10.572793057239327,-1.572793057239327
326,3,-3.7425793868242963,6.742579386824296
327,48,45.24671134077845,2.7532886592215533
328,72,57.44123900511332,14.558760994886683
329,48,55.155665757305265,-7.155665757305265
330,72,68.73255876829506,3.267441231704936
331,72,44.79428662854181,27.205713371458188
332,72,62.35430015338658,9.645699846613418
333,48,45.184401818428746,2.8155981815712536
334,3,1.477170759442643,1.522829240557357
335,48,43.916100318677266,4.083899681322734
336,3,3.1346005873856413,-0.1346005873856413
337,48,47.215979786603086,0.7840202133969143
338,48,47.46147407083554,0.5385259291644573
339,3,-7.227353221003369,10.22735322100337
340,9,27.706339302274813,-18.706339302274813
341,48,54.63517482536584,-6.635174825365837
342,48,48.42116807467217,-0.4211680746721669
343,72,73.22241502886897,-1.2224150288689657
344,48,48.32297759075837,-0.32297759075837007
345,72,62.84304798899767,9.156952011002332
346,48,54.0958000715886,-6.095800071588599
347,48,50.99503735542205,-2.995037355422049
348,48,61.851610758351846,-13.851610758351846
349,3,-7.644690068300299,10.6446900683003
350,9,7.021110491021311,1.978889508978689
351,48,53.750404564155446,-5.7504045641554455
352,3,7.011403645427148,-4.011403645427148
353,48,43.87828967856745,4.121710321432552
354,3,16.617162005501516,-13.617162005501516
355,48,37.04036307470608,10.959636925293921
356,72,54.44074130445927,17.559258695540727
357,3,-4.297309445024432,7.297309445024432
358,9,14.088415124274839,-5.088415124274839
359,3,-0.8376668528735891,3.837666852873589
360,72,60.83207464869784,11.16792535130216
361,72,64.80024876361557,7.199751236384429
362,9,16.901438833617576,-7.901438833617576
363,72,64.08025224667044,7.91974775332956
364,9,1.3842992857144907,7.615700714285509
365,72,64.183740656407707,7.816259343592293
366,3,-6.679139499619545,9.679139499619545
367,48,45.466199328412706,2.5338006715872936
368,3,2.0315945095778645,0.9684054904221355
369,9,38.123646932228425,-29.123646932228425
370,3,5.217592896384808,-2.217592896384808
371,9,22.766822588748802,-13.766822588748802
372,3,-3.4758736943079143,6.475873694307914
373,3,1.309727833229175,1.690272166770825
374,72,70.6239094240486,1.3760905759513946
